Angular frequency,Step time,Temperature,Oscillation strain,Oscillation stress,Tan(delta),Storage modulus,Loss modulus
628.318,2349.33,111.78,0.088916,0.137003,0.97427,110.363,107.523
628.318,2352.33,111.98,0.0889095,0.133528,0.981466,107.185,105.198
628.318,2355.33,112.04,0.0889125,0.13014,0.988608,104.09,102.904
628.318,2358.33,112.23,0.0889117,0.126722,0.995859,100.99,100.572
628.318,2361.33,112.44,0.088906,0.123531,1.00198,98.1518,98.3462
628.318,2364.33,112.48,0.0889089,0.120396,1.00773,95.3836,96.1209
628.318,2367.33,112.7,0.0889074,0.117229,1.01334,92.6159,93.8518
628.318,2370.33,112.88,0.0889022,0.114288,1.01809,90.0832,91.7129
628.318,2373.33,112.93,0.0889047,0.111362,1.02304,87.5578,89.5752
628.318,2376.33,113.16,0.0889032,0.108443,1.02781,85.0612,87.4271
628.318,2379.33,113.32,0.0888989,0.105741,1.03152,82.7919,85.4018
628.318,2382.33,113.38,0.0889018,0.103028,1.03488,80.5297,83.3389
628.318,2385.33,113.62,0.0888982,0.100333,1.03777,78.3134,81.2716
628.318,2388.33,113.75,0.0888954,0.0978479,1.03982,76.2979,79.3361
628.318,2391.33,113.84,0.0888977,0.0953238,1.04207,74.2442,77.3677
628.318,2394.33,114.07,0.0888949,0.092831,1.04408,72.2326,75.4163
628.318,2397.33,114.21,0.0888924,0.0905144,1.04527,70.3899,73.5767
628.318,2400.33,114.29,0.0888944,0.0881873,1.046,68.5537,71.7072
628.318,2403.33,114.52,0.0888902,0.0858992,1.04603,66.7774,69.8509
628.318,2406.33,114.65,0.0888882,0.0837797,1.04546,65.1495,68.1113
628.318,2409.33,114.75,0.0888902,0.0816316,1.0451,63.489,66.3525
628.318,2412.33,114.95,0.0888878,0.0795096,1.04462,61.8552,64.6152
628.318,2415.33,115.11,0.0888844,0.0775415,1.04321,60.3691,62.9773
628.318,2418.33,115.2,0.0888859,0.0755977,1.04094,58.9215,61.3337
628.318,2421.33,115.38,0.0888849,0.0736349,1.03835,57.4667,59.6703
628.318,2424.33,115.57,0.0888805,0.071795,1.03586,56.1033,58.115
628.318,2427.33,115.66,0.088881,0.0700351,1.03346,54.7933,56.6265
628.318,2430.33,115.8,0.0888812,0.0682642,1.03024,53.4935,55.1114
628.318,2433.33,116.01,0.0888776,0.0665505,1.02595,52.2649,53.621
628.318,2436.33,116.13,0.0888762,0.0649418,1.02179,51.1083,52.2221
628.318,2439.33,116.25,0.0888774,0.0633344,1.01774,49.9437,50.8299
628.318,2442.33,116.43,0.0888756,0.0617511,1.013,48.8117,49.4463
628.318,2445.33,116.6,0.088872,0.0602763,1.0076,47.7768,48.1398
628.318,2448.33,116.72,0.088872,0.0588421,1.00197,46.7713,46.8636
628.318,2451.33,116.84,0.0888729,0.0573891,0.996597,45.7387,45.5831
628.318,2454.33,117.03,0.0888702,0.0559832,0.990842,44.7481,44.3384
628.318,2457.33,117.18,0.0888669,0.0547063,0.984501,43.868,43.1881
628.318,2460.33,117.31,0.0888679,0.0534379,0.977386,43.0031,42.0306
628.318,2463.33,117.43,0.0888682,0.0521501,0.970703,42.1071,40.8734
628.318,2466.33,117.63,0.0888655,0.050911,0.963667,41.2526,39.7538
628.318,2469.33,117.77,0.0888625,0.0497838,0.956709,40.481,38.7285
628.318,2472.33,117.91,0.0888635,0.0486787,0.949164,39.7315,37.7117
628.318,2475.33,118.03,0.0888639,0.0475502,0.940939,38.9699,36.6683
628.318,2478.33,118.22,0.0888616,0.0464421,0.932751,38.2185,35.6484
628.318,2481.33,118.37,0.088858,0.0454374,0.925094,37.5363,34.7246
628.318,2484.33,118.5,0.0888591,0.0444777,0.917235,36.8872,33.8342
628.318,2487.33,118.62,0.088859,0.0435087,0.908273,36.245,32.9204
628.318,2490.33,118.81,0.0888582,0.0425456,0.898967,35.6074,32.0099
628.318,2493.33,118.96,0.0888551,0.0416445,0.889915,35.0116,31.1574
628.318,2496.33,119.1,0.0888546,0.040793,0.881617,34.4375,30.3607
628.318,2499.33,119.23,0.088855,0.03994,0.872782,33.8652,29.557
628.318,2502.33,119.39,0.0888545,0.0390988,0.863651,33.3024,28.7616
628.318,2505.33,119.55,0.0888524,0.0383086,0.854084,32.7848,28.0009
628.318,2508.33,119.71,0.0888506,0.0375821,0.844885,32.3099,27.2982
628.318,2511.33,119.84,0.0888515,0.0368501,0.835047,31.8342,26.5831
628.318,2514.33,119.97,0.0888512,0.0361079,0.825312,31.3427,25.8675
628.318,2517.33,120.15,0.0888497,0.0353879,0.815793,30.862,25.177
628.318,2520.33,120.31,0.0888471,0.0347337,0.807061,30.422,24.5525
628.318,2523.33,120.45,0.0888478,0.034115,0.797956,30.013,23.9491
628.318,2526.33,120.56,0.0888479,0.0334906,0.787903,29.6082,23.3284
628.318,2529.33,120.75,0.0888474,0.0328692,0.777503,29.2061,22.7078
628.318,2532.33,120.9,0.0888451,0.0322878,0.767462,28.8299,22.1258
628.318,2535.33,121.07,0.0888446,0.0317384,0.758006,28.469,21.5797
628.318,2538.33,121.17,0.0888449,0.0311882,0.748412,28.1047,21.0339
628.318,2541.33,121.34,0.0888449,0.0306389,0.738706,27.7383,20.4905
628.318,2544.33,121.49,0.0888433,0.0301219,0.728724,27.4009,19.9677
628.318,2547.33,121.66,0.0888414,0.0296493,0.719631,27.0883,19.4936
628.318,2550.33,121.79,0.0888421,0.0291885,0.710447,26.7832,19.0281
628.318,2553.33,121.92,0.0888421,0.0287167,0.701057,26.4671,18.555
628.318,2556.33,122.1,0.0888415,0.0282523,0.691277,26.159,18.0831
628.318,2559.33,122.25,0.0888399,0.0278114,0.681974,25.8633,17.6381
628.318,2562.33,122.41,0.0888399,0.0274052,0.67312,25.5904,17.2254
628.318,2565.33,122.51,0.0888399,0.0270005,0.663375,25.3263,16.8008
628.318,2568.33,122.69,0.0888395,0.0266006,0.653562,25.0641,16.3809
628.318,2571.33,122.84,0.0888386,0.026226,0.644101,24.8184,15.9855
628.318,2574.33,123.02,0.0888373,0.0258739,0.635608,24.5801,15.6233
628.318,2577.33,123.14,0.0888376,0.0255297,0.626818,24.3494,15.2626
628.318,2580.33,123.27,0.0888378,0.0251754,0.617707,24.1097,14.8928
628.318,2583.33,123.45,0.0888373,0.0248265,0.608615,23.8723,14.5291
628.318,2586.33,123.61,0.0888359,0.024507,0.600248,23.6529,14.1976
628.318,2589.33,123.76,0.0888355,0.0242071,0.592178,23.4466,13.8846
628.318,2592.33,123.87,0.0888361,0.0239046,0.583567,23.2408,13.5626
628.318,2595.33,124.05,0.0888357,0.023602,0.574722,23.0348,13.2386
628.318,2598.33,124.18,0.088835,0.0233148,0.565991,22.8404,12.9274
628.318,2601.33,124.38,0.0888344,0.0230438,0.557905,22.6532,12.6383
628.318,2604.33,124.5,0.0888342,0.0227782,0.550288,22.4646,12.362
628.318,2607.33,124.62,0.0888345,0.0225151,0.541976,22.2827,12.0767
628.318,2610.33,124.81,0.0888337,0.0222536,0.533724,22.1001,11.7953
628.318,2613.33,124.94,0.088833,0.0220129,0.525862,21.9325,11.5335
628.318,2616.33,125.13,0.0888325,0.021786,0.518266,21.7743,11.2849
628.318,2619.33,125.22,0.0888331,0.0215557,0.510527,21.6118,11.0334
628.318,2622.33,125.4,0.088833,0.0213225,0.502644,21.4462,10.7798
628.318,2625.33,125.54,0.0888326,0.021098,0.495399,21.2819,10.5431
628.318,2628.33,125.72,0.0888313,0.0208955,0.488171,21.1384,10.3192
628.318,2631.33,125.87,0.0888316,0.0207036,0.48107,21.0026,10.1037
628.318,2634.33,125.97,0.088832,0.0205061,0.473677,20.8621,9.88187
628.318,2637.33,126.16,0.0888314,0.0203124,0.46625,20.7243,9.66271
628.318,2640.33,126.28,0.0888313,0.0201241,0.459248,20.5871,9.45456
628.318,2643.33,126.5,0.0888306,0.0199416,0.45285,20.4498,9.26072
628.318,2646.33,126.59,0.0888305,0.0197723,0.446292,20.326,9.07136
628.318,2649.33,126.74,0.0888305,0.0195969,0.439254,20.1983,8.87219
628.318,2652.33,126.89,0.0888302,0.0194284,0.432444,20.0747,8.68118
628.318,2655.33,127.04,0.0888298,0.0192686,0.425745,19.9581,8.49707
628.318,2658.33,127.24,0.0888297,0.0191152,0.419601,19.8429,8.32612
628.318,2661.33,127.33,0.0888299,0.0189626,0.413548,19.7268,8.15799
628.318,2664.33,127.51,0.08883,0.0188087,0.407153,19.6106,7.98453
628.318,2667.33,127.64,0.0888295,0.0186642,0.400641,19.5042,7.81418
628.318,2670.33,127.76,0.0888291,0.0185273,0.394283,19.4035,7.65047
628.318,2673.33,128,0.0888287,0.0184034,0.388898,19.3091,7.50926
628.318,2676.33,128.08,0.0888287,0.0182752,0.382951,19.2129,7.35761
628.318,2679.33,128.26,0.0888286,0.0181418,0.377157,19.1094,7.20725
628.318,2682.33,128.4,0.0888286,0.0180036,0.371542,18.9988,7.05886
628.318,2685.33,128.4,0.0888286,0.0178745,0.365888,18.8973,6.91428
628.318,2688.33,128.6,0.0888288,0.0177479,0.359516,18.8017,6.75953
628.318,2691.33,128.94,0.0888269,0.0176432,0.354331,18.7219,6.63375
628.318,2694.33,128.92,0.0888282,0.0175457,0.34952,18.6463,6.51723
628.318,2697.33,129.19,0.0888277,0.0174309,0.344148,18.5552,6.38575
628.318,2700.33,129.27,0.0888281,0.0173203,0.339221,18.4651,6.26377
628.318,2703.33,129.57,0.0888278,0.0172157,0.333712,18.3843,6.13508
628.318,2706.33,130.35,0.0888265,0.0171361,0.329421,18.3231,6.03603
628.318,2709.33,129.95,0.0888266,0.0170429,0.324474,18.25,5.92165
628.318,2712.33,131.67,0.0888255,0.0169721,0.320378,18.1962,5.82965
628.318,2715.33,132,0.0888262,0.0168987,0.317071,18.1347,5.75
628.318,2718.33,132.3,0.0888269,0.0168033,0.312452,18.056,5.64164
628.318,2721.33,132.8,0.0888242,0.016753,0.31036,18.0132,5.5906
628.318,2724.33,132.23,0.0888248,0.0167063,0.308087,17.9744,5.53769
628.318,2727.33,131.93,0.0888259,0.0166385,0.304819,17.9176,5.46164
628.318,2730.33,132.8,0.0888252,0.0165618,0.301544,17.8514,5.38299
628.318,2733.33,132.52,0.0888249,0.0165161,0.298346,17.8179,5.3159
628.318,2736.33,132.94,0.0888259,0.0164422,0.295242,17.753,5.24144
628.318,2739.33,132.74,0.0888247,0.0163959,0.29284,17.7148,5.1876
628.318,2742.33,132.22,0.0888255,0.0163455,0.289762,17.6748,5.12149
628.318,2745.33,133.53,0.0888248,0.0162808,0.287483,17.6157,5.0642
628.318,2748.33,133.71,0.0888259,0.0162295,0.283871,17.5767,4.98951
628.318,2751.33,133.77,0.0888258,0.0161592,0.279217,17.5218,4.89238
628.318,2754.33,133.72,0.0888245,0.016105,0.275781,17.4788,4.8203
628.318,2757.33,133.6,0.0888239,0.016059,0.27388,17.4375,4.77578
628.318,2760.33,133.39,0.0888249,0.0160139,0.27201,17.3965,4.73202
628.318,2763.33,133.11,0.0888251,0.0159508,0.269357,17.3395,4.67052
628.318,2766.33,133.35,0.0888254,0.0158975,0.265876,17.2966,4.59874
628.318,2769.33,133.77,0.0888245,0.015851,0.262415,17.2608,4.52951
628.318,2772.33,133.96,0.0888241,0.0158122,0.260072,17.2286,4.48069
628.318,2775.33,134.04,0.0888232,0.0157824,0.258764,17.2017,4.45118
628.318,2778.33,133.88,0.0888244,0.0157504,0.257279,17.1728,4.41819
628.318,2781.33,134.09,0.0888243,0.0157084,0.255208,17.1355,4.37313
628.318,2784.33,134.53,0.0888246,0.0156666,0.253572,17.0966,4.33522
628.318,2787.33,134.97,0.0888235,0.0156234,0.251337,17.0587,4.28749
628.318,2790.33,134.99,0.0888232,0.0156087,0.250031,17.048,4.26253
628.318,2793.33,134.76,0.0888242,0.0155749,0.248012,17.0189,4.22091
628.318,2796.33,134.88,0.0888246,0.0155333,0.245434,16.9835,4.16833
628.318,2799.33,135.11,0.0888244,0.0154995,0.243194,16.9554,4.12344
628.318,2802.33,135.48,0.0888233,0.0154775,0.241302,16.9389,4.0874
628.318,2805.33,135.38,0.0888242,0.0154407,0.238678,16.9085,4.03567
628.318,2808.33,135.59,0.0888237,0.015408,0.236578,16.8808,3.99362
628.318,2811.33,135.71,0.0888236,0.0153674,0.234803,16.8429,3.95477
628.318,2814.33,135.8,0.0888238,0.0153348,0.233152,16.8134,3.92008
628.318,2817.33,135.9,0.0888238,0.0153057,0.231593,16.7873,3.88781
628.318,2820.33,136,0.0888237,0.0152823,0.229958,16.7676,3.85585
628.318,2823.33,136.1,0.0888236,0.0152557,0.228319,16.7443,3.82306
628.318,2826.33,136.2,0.0888238,0.0152351,0.226637,16.7278,3.79114
628.318,2829.33,136.3,0.0888236,0.0152078,0.225069,16.7035,3.75945
628.318,2832.33,136.39,0.0888234,0.0151829,0.223308,16.6824,3.72531
628.318,2835.33,136.48,0.0888237,0.0151537,0.221549,16.6566,3.69024
628.318,2838.33,136.58,0.0888238,0.0151242,0.219375,16.6317,3.64858
628.318,2841.33,136.67,0.0888232,0.0150919,0.21774,16.6019,3.6149
628.318,2844.33,136.77,0.0888237,0.0150657,0.215967,16.5791,3.58054
628.318,2847.33,136.86,0.0888236,0.0150424,0.21433,16.559,3.54911
628.318,2850.33,136.96,0.0888237,0.0150159,0.213028,16.5342,3.52226
628.318,2853.33,137.06,0.0888234,0.0149964,0.2115,16.518,3.49355
628.318,2856.33,137.16,0.0888237,0.0149714,0.209657,16.4966,3.45862
628.318,2859.33,137.26,0.0888237,0.0149443,0.207643,16.4733,3.42055
628.318,2862.33,137.36,0.0888238,0.0149118,0.206015,16.4427,3.38745
628.318,2865.33,137.46,0.0888237,0.0148943,0.204688,16.4278,3.36258
628.318,2868.33,137.57,0.0888232,0.0148757,0.202358,16.4148,3.32168
628.318,2871.33,137.68,0.0888234,0.0148504,0.200361,16.3932,3.28457
628.318,2874.33,137.77,0.0888238,0.0148263,0.198608,16.372,3.25162
628.318,2877.33,137.86,0.088824,0.0148066,0.196998,16.3553,3.22197
628.318,2880.33,137.99,0.0888233,0.0147904,0.194804,16.3443,3.18393
628.318,2883.33,138.04,0.0888234,0.0147602,0.192387,16.3182,3.1394
628.318,2886.33,138.11,0.0888244,0.0147258,0.190415,16.2859,3.10109
628.318,2889.33,138.23,0.0888239,0.0146941,0.188744,16.256,3.06822
628.318,2892.33,138.24,0.0888239,0.0146743,0.186471,16.2407,3.02843
628.318,2895.33,137.65,0.0888237,0.0146514,0.183676,16.2235,2.97988
628.318,2898.33,137.88,0.0888235,0.0146287,0.181219,16.2055,2.93674
628.318,2901.33,138.59,0.0888233,0.0146048,0.179109,16.185,2.89889
628.318,2904.33,138.83,0.0888236,0.0145884,0.178068,16.1697,2.8793
628.318,2907.33,138.96,0.0888233,0.0145721,0.176356,16.1564,2.84927
628.318,2910.33,139.13,0.0888233,0.0145469,0.174531,16.1335,2.81579
628.318,2913.33,139.18,0.0888239,0.014516,0.172746,16.1039,2.7819
628.318,2916.33,139.32,0.0888242,0.0144948,0.170628,16.086,2.74472
628.318,2919.33,139.44,0.0888234,0.0144798,0.1681,16.0762,2.70242
628.318,2922.33,138.72,0.0888231,0.0144562,0.165917,16.0558,2.66394
628.318,2925.33,139.12,0.088824,0.0144369,0.163756,16.0397,2.6266
628.318,2928.33,139.85,0.0888232,0.0144264,0.162143,16.0324,2.59953
628.318,2931.33,140.1,0.0888231,0.0144041,0.159897,16.0132,2.56045
628.318,2934.33,140.27,0.0888239,0.0143762,0.158861,15.9846,2.53934
628.318,2937.33,140.42,0.088823,0.0143627,0.157029,15.9743,2.50842
628.318,2940.33,140.16,0.0888236,0.0143437,0.154905,15.9582,2.47201
628.318,2943.33,139.59,0.0888239,0.0143306,0.152714,15.9489,2.43561
628.318,2946.33,140.48,0.0888232,0.0143176,0.149987,15.9409,2.39094
628.318,2949.33,141.03,0.0888233,0.0142948,0.148357,15.9193,2.36175
628.318,2952.33,141.26,0.0888232,0.0142849,0.147315,15.9106,2.34387
628.318,2955.33,141.43,0.0888227,0.0142658,0.145413,15.8938,2.31116
628.318,2958.33,141.18,0.0888242,0.0142436,0.144011,15.8719,2.28574
628.318,2961.33,140.35,0.0888238,0.0142309,0.141518,15.8635,2.24496
628.318,2964.33,141.25,0.0888231,0.0142134,0.138766,15.85,2.19944
628.318,2967.33,141.98,0.0888232,0.014195,0.137855,15.8315,2.18245
628.318,2970.33,142.13,0.0888228,0.0141943,0.136274,15.8342,2.15779
628.318,2973.33,142.4,0.0888232,0.014178,0.134444,15.8197,2.12686
628.318,2976.33,142.33,0.0888237,0.0141637,0.13283,15.807,2.09965
628.318,2979.33,141.61,0.0888232,0.0141408,0.13078,15.7857,2.06446
628.318,2982.33,142.38,0.0888232,0.0141178,0.129064,15.7635,2.03451
628.318,2985.33,143.04,0.088823,0.0141172,0.128001,15.765,2.01795
628.318,2988.33,143.25,0.0888229,0.0141105,0.126002,15.7615,1.98599
628.318,2991.33,143.43,0.0888233,0.0140998,0.124857,15.7517,1.96671
628.318,2994.33,142.99,0.088823,0.0140931,0.122715,15.7484,1.93257
628.318,2997.33,142.74,0.0888237,0.0140739,0.12105,15.7299,1.9041
628.318,3000.33,143.7,0.0888228,0.0140593,0.119952,15.7158,1.88513
628.318,3003.33,144.15,0.0888229,0.0140491,0.117963,15.708,1.85298
628.318,3006.33,144.28,0.0888233,0.0140386,0.117119,15.6977,1.8385
628.318,3009.33,144.24,0.0888226,0.0140352,0.114991,15.6979,1.80512
628.318,3012.33,143.48,0.0888236,0.0140271,0.113526,15.6913,1.78138
628.318,3015.33,144.31,0.0888226,0.0140276,0.111384,15.6957,1.74826
628.318,3018.33,144.95,0.0888231,0.0140055,0.110107,15.6731,1.72572
628.318,3021.33,145.12,0.0888228,0.0139989,0.109175,15.6674,1.71049
628.318,3024.33,145.14,0.0888232,0.0139831,0.107587,15.6524,1.684
628.318,3027.33,144.32,0.0888233,0.0139787,0.105951,15.65,1.65813
628.318,3030.33,145.07,0.0888228,0.0139682,0.103975,15.6416,1.62634
628.318,3033.33,145.78,0.0888227,0.013961,0.103583,15.6342,1.61944
628.318,3036.33,145.96,0.0888223,0.0139658,0.101754,15.6425,1.59168
628.318,3039.33,145.92,0.0888235,0.0139528,0.10074,15.6294,1.5745
628.318,3042.33,145.06,0.0888225,0.0139428,0.0992032,15.6207,1.54962
628.318,3045.33,145.79,0.0888232,0.0139269,0.0981688,15.6043,1.53186
628.318,3048.33,146.54,0.0888227,0.0139319,0.0963807,15.6127,1.50476
628.318,3051.33,146.58,0.088823,0.0139227,0.0957508,15.6033,1.49403
628.318,3054.33,146.27,0.0888224,0.0139228,0.0941075,15.6059,1.46863
628.318,3057.33,145.64,0.0888231,0.0139248,0.0929321,15.6097,1.45064
628.318,3060.33,146.66,0.088823,0.0139104,0.090988,15.5964,1.41909
628.318,3063.33,147.21,0.0888227,0.0139026,0.0910338,15.5877,1.41901
628.318,3066.33,147.11,0.0888225,0.0138915,0.0895087,15.5773,1.3943
628.318,3069.33,146.51,0.0888227,0.0138905,0.0882491,15.578,1.37474
628.318,3072.33,146.36,0.0888228,0.0138878,0.0872295,15.5762,1.35871
628.318,3075.33,147.51,0.0888225,0.0138956,0.0859563,15.5868,1.33979
628.318,3078.33,147.78,0.0888226,0.0138865,0.0847527,15.5781,1.32029
628.318,3081.33,147.61,0.0888228,0.0138856,0.0836837,15.5785,1.30367
628.318,3084.33,146.89,0.0888233,0.0138733,0.0829799,15.5655,1.29162
628.318,3087.33,147.13,0.0888225,0.0138689,0.0815803,15.5625,1.26959
628.318,3090.33,148.22,0.0888224,0.0138593,0.0808554,15.5527,1.25752
628.318,3093.33,148.34,0.0888223,0.0138705,0.0798397,15.5665,1.24282